dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,A1,A2,tot_kbps,label
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,1,4005,105986412,0,3838,0,0,3838,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,2,801636169,3258,12685,0,0,0,12685,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,1,3775,1242,0,0,0,0,0,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,1,3775,1492,0,0,0,0,0,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,2,4173,231937032,0,2564,0,0,2564,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,3,274580221,4365,2594,0,0,0,2594,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,3,4841,536788377,0,10120,0,0,10120,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,2,3688,1492,0,0,0,0,0,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,3,264851025,4253,2565,0,0,0,2565,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,2,4291,120923796,0,2565,0,0,2565,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,1,3865,1402,0,0,0,0,0,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,4,3917,143928631,0,0,0,0,0,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,3,5037,570606623,0,9018,0,0,9018,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,3,4463,304850503,0,7555,0,0,7555,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,3,4547,328963495,0,6430,0,0,6430,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,1,3865,1242,0,0,0,0,0,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,2,3845,1472,0,0,0,0,0,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,2,845183611,3496,11612,0,0,0,11612,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,4,4365,274580221,0,2594,0,0,2594,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,2,3413,3665,0,0,0,0,0,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,1,3775,1242,0,0,0,0,0,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,4,3735,3483,0,0,0,0,0,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,3,3665,3413,0,0,0,0,0,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,1,3570,1492,0,0,0,0,0,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,4,570605557,5037,9018,0,0,0,9018,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,3,143928701,3917,0,0,0,0,0,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,1,4117,143926620,0,0,0,0,0,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,4,3665,3413,0,0,0,0,0,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,4,3917,143928701,0,0,0,0,0,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,1,3865,1402,0,0,0,0,0,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,2,4333,130652992,0,2594,0,0,2594,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,2,3865,1402,0,0,0,0,0,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,2,4215,241643304,0,2588,0,0,2588,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,2,4602,279386824,0,0,0,0,0,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,2,1026095192,4294,6500,0,0,0,6500,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,2,3413,3735,0,0,0,0,0,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,3,3590,3926,0,0,0,0,0,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,1,4139,64657678,0,2591,0,0,2591,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,3,5354,457341754,0,3838,0,0,3838,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,3,264307059,4253,3838,0,0,0,3838,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,1,3885,1492,0,0,0,0,0,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,3,3413,3665,0,0,0,0,0,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,3,4253,264307059,0,3838,0,0,3838,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,2,3845,1402,0,0,0,0,0,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,2,4251,143926544,0,0,0,0,0,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,4,328963495,4547,6430,0,0,0,6430,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,3,3483,3735,0,0,0,0,0,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,2,3795,1492,0,0,0,0,0,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,1,3845,1242,0,0,0,0,0,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,4,3665,3413,0,0,0,0,0,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,4,3735,3413,0,0,0,0,0,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,1,3795,1242,0,0,0,0,0,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,2,3758,1492,0,0,0,0,0,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,1,4117,120379586,0,3838,0,0,3838,1
11575,3,167772173,167772168,93745,97682290,300,886000000,3.01E+11,4,1943,9334,9726028,311,0,1,3,3413,3665,0,0,0,0,0,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,4,3926,3590,0,0,0,0,0,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,2,3590,3926,0,0,0,0,0,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,3,4556,287897858,0,0,0,0,0,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,1,3831,9983628,0,2661,0,0,2661,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,1,4036,1312,0,0,0,0,0,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,4,746709332,5900,6500,0,0,0,6500,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,4,4598,279389270,0,0,0,0,0,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,3,3926,3590,0,0,0,0,0,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,4,3926,3590,0,0,0,0,0,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,1,4056,1312,0,0,0,0,0,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,2,3949,1562,0,0,0,0,0,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,3,5900,746709332,0,6500,0,0,6500,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,1,4117,143926620,0,0,0,0,0,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,4,3665,3413,0,0,0,0,0,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,4,3665,3413,0,0,0,0,0,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,1,3795,1242,0,0,0,0,0,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,3,143928631,3917,0,0,0,0,0,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,3,3413,3665,0,0,0,0,0,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,1,3795,1242,0,0,0,0,0,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,2,3795,1492,0,0,0,0,0,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,3,3665,3413,0,0,0,0,0,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,3,3483,3735,0,0,0,0,0,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,4,536786293,4841,10120,0,0,0,10120,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,2,3865,1402,0,0,0,0,0,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,4,3735,3413,0,0,0,0,0,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,2,4181,143926544,0,1155,0,0,1155,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,1,3885,1492,0,0,0,0,0,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,3,3413,3665,0,0,0,0,0,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,2,3845,1472,0,0,0,0,0,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,4,3735,3483,0,0,0,0,0,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,2,3413,3735,0,0,0,0,0,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,1,3845,1242,0,0,0,0,0,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,1,4097,54937860,0,2561,0,0,2561,1
11755,3,167772170,167772168,109997,114616874,380,560000000,3.81E+11,2,1943,6795,7080390,226,0,1,3,287897858,4472,0,0,0,0,0,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,3,279389270,4598,0,0,0,0,0,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,1,4056,1472,0,0,0,0,0,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,2,3590,3926,0,0,0,0,0,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,1,4778,135462026,0,0,0,0,0,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,1,4056,1312,0,0,0,0,0,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,2,4232,33984654,0,3838,0,0,3838,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,4,3926,3590,0,0,0,0,0,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,4,4178,143928808,0,0,0,0,0,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,1,3775,1492,0,0,0,0,0,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,1,4308,143926690,0,0,0,0,0,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,2,4566,135461934,0,0,0,0,0,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,2,4056,1562,0,0,0,0,0,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,3,143928808,4178,0,0,0,0,0,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,4,457341754,5354,3838,0,0,0,3838,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,2,4106,1472,0,0,0,0,0,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,3,3590,3926,0,0,0,0,0,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,3,3590,3926,0,0,0,0,0,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,2,4056,1472,0,0,0,0,0,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,3,287897858,4556,0,0,0,0,0,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,4,304850503,4463,7554,0,0,0,7554,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,2,3845,1402,0,0,0,0,0,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,1,4350,143970278,0,0,0,0,0,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,2,4442,143926614,0,0,0,0,0,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,1,4036,1562,0,0,0,0,0,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,4,3926,3590,0,0,0,0,0,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,1,4036,1312,0,0,0,0,0,1
11965,3,167772165,167772168,9318,9932988,20,672000000,20672000000,3,2242,0,0,0,0,1,1,4146,1562,0,0,0,0,0,1
11545,3,167772170,167772168,52646,54857132,170,492000000,1.70E+11,5,1943,9320,9711440,310,0,1,3,4211,249913885,0,4993,0,0,4993,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,2,3952,1472,0,0,0,0,0,1
11635,3,167772173,167772168,111403,116081926,360,892000000,3.61E+11,4,1943,8392,8744464,279,0,1,3,4850,371009240,0,4811,0,0,4811,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,2,4358,143926544,0,0,0,0,0,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,4,3842,3590,0,0,0,0,0,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,3,3520,3842,0,0,0,0,0,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,3,3842,3590,0,0,0,0,0,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,2,3590,3842,0,0,0,0,0,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,1,3972,1242,0,0,0,0,0,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,2,3865,1562,0,0,0,0,0,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,4,604240410,5186,8969,0,0,0,8969,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,1,3747,1492,0,0,0,0,0,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,3,3590,3842,0,0,0,0,0,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,1,4224,134772718,0,3838,0,0,3838,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,1,3882,1312,0,0,0,0,0,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,4,3842,3590,0,0,0,0,0,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,4,4514,279389200,0,1282,0,0,1282,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,3,3520,3772,0,0,0,0,0,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,1,3992,1492,0,0,0,0,0,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,2,3590,3842,0,0,0,0,0,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,4,4094,143928808,0,0,0,0,0,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,2,4392,251275552,0,2568,0,0,2568,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,1,3972,1402,0,0,0,0,0,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,2,4482,135461864,0,1282,0,0,1282,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,3,279389200,4514,1282,0,0,0,1282,1
11635,3,167772173,167772168,111403,116081926,360,892000000,3.61E+11,4,1943,8392,8744464,279,0,1,3,3842,3590,0,0,0,0,0,1
11635,3,167772173,167772168,111403,116081926,360,892000000,3.61E+11,4,1943,8392,8744464,279,0,1,1,3747,1492,0,0,0,0,0,1
11635,3,167772173,167772168,111403,116081926,360,892000000,3.61E+11,4,1943,8392,8744464,279,0,1,4,3842,3520,0,0,0,0,0,1
11635,3,167772173,167772168,111403,116081926,360,892000000,3.61E+11,4,1943,8392,8744464,279,0,1,4,3842,3590,0,0,0,0,0,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,1,3882,1492,0,0,0,0,0,1
11485,3,167772170,167772168,34217,35654114,110,486000000,1.10E+11,5,1943,9256,9644752,308,0,1,1,3885,1492,0,0,0,0,0,1
11635,3,167772161,167772168,134933,143838578,310,311000000,3.10E+11,4,1943,8641,9211306,288,0,1,2,3590,3842,0,0,0,0,0,1
11485,3,167772170,167772168,34217,35654114,110,486000000,1.10E+11,5,1943,9256,9644752,308,0,1,4,4211,245551059,0,2580,0,0,2580,1
11485,3,167772170,167772168,34217,35654114,110,486000000,1.10E+11,5,1943,9256,9644752,308,0,1,2,3413,3665,0,0,0,0,0,1
11485,3,167772170,167772168,34217,35654114,110,486000000,1.10E+11,5,1943,9256,9644752,308,0,1,3,3413,3665,0,0,0,0,0,1
11485,3,167772170,167772168,34217,35654114,110,486000000,1.10E+11,5,1943,9256,9644752,308,0,1,2,3688,1492,0,0,0,0,0,1
11485,3,167772170,167772168,34217,35654114,110,486000000,1.10E+11,5,1943,9256,9644752,308,0,1,1,3795,1242,0,0,0,0,0,1
11485,3,167772170,167772168,34217,35654114,110,486000000,1.10E+11,5,1943,9256,9644752,308,0,1,4,3665,3413,0,0,0,0,0,1
11485,3,167772170,167772168,34217,35654114,110,486000000,1.10E+11,5,1943,9256,9644752,308,0,1,1,4013,35702456,0,2566,0,0,2566,1
11485,3,167772170,167772168,34217,35654114,110,486000000,1.10E+11,5,1943,9256,9644752,308,0,1,4,238103395,4295,10242,0,0,0,10242,1
11485,3,167772170,167772168,34217,35654114,110,486000000,1.10E+11,5,1943,9256,9644752,308,0,1,2,3845,1402,0,0,0,0,0,1
11485,3,167772170,167772168,34217,35654114,110,486000000,1.10E+11,5,1943,9256,9644752,308,0,1,3,4589,450718361,0,12817,0,0,12817,1
11485,3,167772170,167772168,34217,35654114,110,486000000,1.10E+11,5,1943,9256,9644752,308,0,1,1,3775,1242,0,0,0,0,0,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,1,3972,1312,0,0,0,0,0,1
11485,3,167772170,167772168,34217,35654114,110,486000000,1.10E+11,5,1943,9256,9644752,308,0,1,2,696266117,2964,15398,0,0,0,15398,1
11635,3,167772173,167772168,111403,116081926,360,892000000,3.61E+11,4,1943,8392,8744464,279,0,1,2,4434,260103418,0,2354,0,0,2354,1
11485,3,167772170,167772168,34217,35654114,110,486000000,1.10E+11,5,1943,9256,9644752,308,0,1,3,4295,238103395,0,10242,0,0,10242,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,4,352967212,4766,6400,0,0,0,6400,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,2,3952,1402,0,0,0,0,0,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,3,4360,278700368,0,3838,0,0,3838,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,1,3952,1242,0,0,0,0,0,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,2,3902,1492,0,0,0,0,0,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,3,278700368,4360,3838,0,0,0,3838,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,1,4224,143926620,0,0,0,0,0,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,4,3772,3520,0,0,0,0,0,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,2,3972,1402,0,0,0,0,0,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,3,143928808,4094,0,0,0,0,0,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,3,5186,604242494,0,8969,0,0,8969,1
11605,3,167772170,167772168,71239,74231038,230,498000000,2.30E+11,4,1943,9243,9631206,308,0,1,2,883628354,3580,10251,0,0,0,10251,1
11485,3,167772170,167772168,34217,35654114,110,486000000,1.10E+11,5,1943,9256,9644752,308,0,1,4,3665,3413,0,0,0,0,0,1
11635,3,167772161,167772168,134933,143838578,310,311000000,3.10E+11,4,1943,8641,9211306,288,0,1,1,3972,1312,0,0,0,0,0,1
11635,3,167772173,167772168,111403,116081926,360,892000000,3.61E+11,4,1943,8392,8744464,279,0,1,2,3590,3842,0,0,0,0,0,1
11635,3,167772173,167772168,111403,116081926,360,892000000,3.61E+11,4,1943,8392,8744464,279,0,1,1,4224,143926620,0,0,0,0,0,1
11635,3,167772173,167772168,111403,116081926,360,892000000,3.61E+11,4,1943,8392,8744464,279,0,1,3,4472,287897858,0,2452,0,0,2452,1
11635,3,167772161,167772168,134933,143838578,310,311000000,3.10E+11,4,1943,8641,9211306,288,0,1,3,3842,3590,0,0,0,0,0,1
11635,3,167772161,167772168,134933,143838578,310,311000000,3.10E+11,4,1943,8641,9211306,288,0,1,1,3747,1492,0,0,0,0,0,1
11635,3,167772161,167772168,134933,143838578,310,311000000,3.10E+11,4,1943,8641,9211306,288,0,1,4,3842,3520,0,0,0,0,0,1
11635,3,167772161,167772168,134933,143838578,310,311000000,3.10E+11,4,1943,8641,9211306,288,0,1,4,3842,3590,0,0,0,0,0,1
11635,3,167772161,167772168,134933,143838578,310,311000000,3.10E+11,4,1943,8641,9211306,288,0,1,2,3590,3842,0,0,0,0,0,1
11635,3,167772161,167772168,134933,143838578,310,311000000,3.10E+11,4,1943,8641,9211306,288,0,1,3,4850,371009240,0,4811,0,0,4811,1
11635,3,167772161,167772168,134933,143838578,310,311000000,3.10E+11,4,1943,8641,9211306,288,0,1,2,4434,260103418,0,2354,0,0,2354,1
11635,3,167772161,167772168,134933,143838578,310,311000000,3.10E+11,4,1943,8641,9211306,288,0,1,3,3590,3842,0,0,0,0,0,1
11635,3,167772161,167772168,134933,143838578,310,311000000,3.10E+11,4,1943,8641,9211306,288,0,1,1,4266,143970278,0,2452,0,0,2452,1
11635,3,167772173,167772168,111403,116081926,360,892000000,3.61E+11,4,1943,8392,8744464,279,0,1,2,3902,1492,0,0,0,0,0,1
11635,3,167772161,167772168,134933,143838578,310,311000000,3.10E+11,4,1943,8641,9211306,288,0,1,2,3865,1562,0,0,0,0,0,1
11635,3,167772173,167772168,111403,116081926,360,892000000,3.61E+11,4,1943,8392,8744464,279,0,1,1,3952,1312,0,0,0,0,0,1
11635,3,167772161,167772168,134933,143838578,310,311000000,3.10E+11,4,1943,8641,9211306,288,0,1,4,3842,3590,0,0,0,0,0,1
11635,3,167772161,167772168,134933,143838578,310,311000000,3.10E+11,4,1943,8641,9211306,288,0,1,1,3882,1312,0,0,0,0,0,1
11635,3,167772161,167772168,134933,143838578,310,311000000,3.10E+11,4,1943,8641,9211306,288,0,1,2,3952,1472,0,0,0,0,0,1
