dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,A1,A2,tot_kbps,label
11365,2,167772162,167772168,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,1,2,3733,1402,0,0,0,0,0,0
11365,2,167772162,167772168,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,1,4,4043,202457879,0,6446,0,0,6446,0
11365,2,167772162,167772168,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,1,1,3733,1242,0,0,0,0,0,0
9876,2,167772161,167772167,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,1,1,3710,68878840,0,3837,0,0,3837,0
11365,2,167772162,167772168,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,1,1,3528,1422,0,0,0,0,0,0
11365,2,167772162,167772168,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,1,1,3753,1402,0,0,0,0,0,0
11365,2,167772162,167772168,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,1,1,3733,1492,0,0,0,0,0,0
11365,2,167772162,167772168,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,1,4,3623,3413,0,0,0,0,0,0
11365,2,167772162,167772168,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,1,2,3803,1402,0,0,0,0,0,0
11365,2,167772162,167772168,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,1,3,3413,3623,0,0,0,0,0,0
11365,2,167772162,167772168,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,1,3,4043,232676157,0,14134,0,0,14134,0
9876,2,167772163,167772167,64567,68828422,143,113000000,1.43E+11,3,1910,13526,14418716,450,0,1,1,3582,1332,0,0,0,0,0,0
9876,2,167772163,167772167,64567,68828422,143,113000000,1.43E+11,3,1910,13526,14418716,450,0,1,2,3492,1422,0,0,0,0,0,0
9876,2,167772163,167772167,64567,68828422,143,113000000,1.43E+11,3,1910,13526,14418716,450,0,1,4,3362,3236,0,0,0,0,0,0
9876,2,167772163,167772167,64567,68828422,143,113000000,1.43E+11,3,1910,13526,14418716,450,0,1,1,3369,1332,0,0,0,0,0,0
9876,2,167772163,167772167,64567,68828422,143,113000000,1.43E+11,3,1910,13526,14418716,450,0,1,2,3236,3362,0,0,0,0,0,0
9876,2,167772163,167772167,64567,68828422,143,113000000,1.43E+11,3,1910,13526,14418716,450,0,1,1,3492,1332,0,0,0,0,0,0
9876,2,167772161,167772167,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,1,1,3472,1332,0,0,0,0,0,0
9876,2,167772161,167772167,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,1,1,3472,1332,0,0,0,0,0,0
9876,2,167772161,167772167,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,1,2,3472,1172,0,0,0,0,0,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,4,3609,3413,0,0,0,0,0,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,4,3539,3199,0,0,0,0,0,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,1,3649,1402,0,0,0,0,0,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,3,136023301,3917,3838,0,0,0,3838,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,3,3413,3539,0,0,0,0,0,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,2,3649,1242,0,0,0,0,0,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,3,3917,136023301,0,3838,0,0,3838,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,1,3546,1402,0,0,0,0,0,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,2,3719,1242,0,0,0,0,0,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,2,3669,1492,0,0,0,0,0,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,2,3941,196044194,0,6459,0,0,6459,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,3,3413,3539,0,0,0,0,0,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,2,3343,3539,0,0,0,0,0,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,1,3579,1402,0,0,0,0,0,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,2,3444,1242,0,0,0,0,0,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,1,3759,1332,0,0,0,0,0,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,4,3684,196046365,0,6459,0,0,6459,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,4,203398465,3973,10289,0,0,0,10289,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,2,3719,1172,0,0,0,0,0,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,3,196046365,3684,6459,0,0,0,6459,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,3,3973,203398465,0,10289,0,0,10289,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,4,3539,3413,0,0,0,0,0,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,1,3649,1332,0,0,0,0,0,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,1,3719,1156,0,0,0,0,0,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,4,3539,3413,0,0,0,0,0,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,2,3649,1242,0,0,0,0,0,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,2,3689,1402,0,0,0,0,0,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,4,3539,3413,0,0,0,0,0,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,1,4055,139346540,0,6451,0,0,6451,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,1,3599,1332,0,0,0,0,0,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,2,3649,1172,0,0,0,0,0,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,3,64053167,3707,3837,0,0,0,3837,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,1,3669,1402,0,0,0,0,0,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,2,3579,1242,0,0,0,0,0,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,3,196046295,3791,6459,0,0,0,6459,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,3,3413,3539,0,0,0,0,0,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,1,399441667,2054,16747,0,0,0,16747,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,1,3546,1402,0,0,0,0,0,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,3,3539,3343,0,0,0,0,0,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,2,3669,1492,0,0,0,0,0,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,3,3707,64053167,0,3837,0,0,3837,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,4,203398535,4043,10289,0,0,0,10289,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,1,3759,1402,0,0,0,0,0,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,2,3413,3539,0,0,0,0,0,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,4,3791,196046295,0,6459,0,0,6459,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,2,3649,1172,0,0,0,0,0,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,1,3817,64050820,0,3837,0,0,3837,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,3,4043,203398535,0,10288,0,0,10288,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,3,3199,3539,0,0,0,0,0,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,4,3539,3413,0,0,0,0,0,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,3,3413,3539,0,0,0,0,0,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,4,3539,3413,0,0,0,0,0,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,2,3649,1242,0,0,0,0,0,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,1,3719,1156,0,0,0,0,0,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,3,4379,356036611,0,6421,0,0,6421,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,4,356036611,4379,6421,0,0,0,6421,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,2,3413,3539,0,0,0,0,0,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,3,252731397,3936,2589,0,0,0,2589,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,4,3936,252731397,0,2589,0,0,2589,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,4,4043,252731397,0,2589,0,0,2589,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,1,608764775,2712,9010,0,0,0,9010,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,2,3649,1242,0,0,0,0,0,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,3,4379,356036611,0,6421,0,0,6421,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,1,4097,136020954,0,3838,0,0,3838,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,4,3539,3199,0,0,0,0,0,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,1,3669,1402,0,0,0,0,0,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,3,3199,3539,0,0,0,0,0,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,3,252731397,4043,2589,0,0,0,2589,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,1,3649,1402,0,0,0,0,0,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,1,3759,1402,0,0,0,0,0,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,2,3759,1402,0,0,0,0,0,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,1,4181,220014552,0,2583,0,0,2583,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,4,356036611,4379,6421,0,0,0,6421,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,2,3444,1242,0,0,0,0,0,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,3,3539,3413,0,0,0,0,0,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,1,3759,1402,0,0,0,0,0,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,2,3413,3609,0,0,0,0,0,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,1,3669,1402,0,0,0,0,0,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,2,3649,1242,0,0,0,0,0,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,1,3759,1402,0,0,0,0,0,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,3,64053167,3707,3837,0,0,0,3837,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,1,3669,1402,0,0,0,0,0,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,2,3579,1242,0,0,0,0,0,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,3,196046295,3791,6459,0,0,0,6459,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,3,3413,3539,0,0,0,0,0,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,1,399441667,2054,16747,0,0,0,16747,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,1,3546,1402,0,0,0,0,0,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,4,3539,3413,0,0,0,0,0,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,2,3669,1492,0,0,0,0,0,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,4,203398535,4043,10289,0,0,0,10289,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,2,3413,3539,0,0,0,0,0,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,4,3791,196046295,0,6459,0,0,6459,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,2,3649,1172,0,0,0,0,0,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,1,3817,64050820,0,3837,0,0,3837,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,3,4043,203398535,0,10288,0,0,10288,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,3,3973,203398465,0,10289,0,0,10289,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,3,3707,64053167,0,3837,0,0,3837,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,3,3539,3343,0,0,0,0,0,0
10116,2,167772161,167772167,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,1,2,4263,252729226,0,2589,0,0,2589,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,1,3599,1332,0,0,0,0,0,0
10026,2,167772163,167772167,132077,140794082,293,128000000,2.93E+11,4,1931,13535,14428310,451,0,1,3,3413,3539,0,0,0,0,0,0
10026,2,167772161,167772167,87004,92746264,192,909000000,1.93E+11,4,1931,13535,14428310,451,0,1,4,3768,223512507,0,2620,0,0,2620,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,2,3649,1172,0,0,0,0,0,0
9966,2,167772163,167772167,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,1,3,3199,3539,0,0,0,0,0,0
9996,2,167772163,167772167,118542,126365772,263,123000000,2.63E+11,4,1931,13532,14425112,451,0,1,2,4053,213684234,0,4704,0,0,4704,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,2,3689,1402,0,0,0,0,0,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,1,3759,1332,0,0,0,0,0,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,4,3684,196046365,0,6459,0,0,6459,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,4,203398465,3973,10289,0,0,0,10289,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,1,4055,139346540,0,6451,0,0,6451,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,3,196046365,3684,6459,0,0,0,6459,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,2,3941,196044194,0,6459,0,0,6459,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,4,3539,3413,0,0,0,0,0,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,1,3649,1332,0,0,0,0,0,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,1,3719,1156,0,0,0,0,0,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,2,3649,1242,0,0,0,0,0,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,1,3579,1402,0,0,0,0,0,0
10086,2,167772161,167772167,113850,121364100,252,911000000,2.53E+11,3,1931,13538,14431508,451,0,1,3,3539,3413,0,0,0,0,0,0
10086,2,167772161,167772167,113850,121364100,252,911000000,2.53E+11,3,1931,13538,14431508,451,0,1,1,4055,121627780,0,3838,0,0,3838,0
10086,2,167772161,167772167,113850,121364100,252,911000000,2.53E+11,3,1931,13538,14431508,451,0,1,2,3649,1242,0,0,0,0,0,0
10086,2,167772161,167772167,113850,121364100,252,911000000,2.53E+11,3,1931,13538,14431508,451,0,1,4,3894,243020957,0,2601,0,0,2601,0
10086,2,167772161,167772167,113850,121364100,252,911000000,2.53E+11,3,1931,13538,14431508,451,0,1,2,3649,1242,0,0,0,0,0,0
10086,2,167772161,167772167,113850,121364100,252,911000000,2.53E+11,3,1931,13538,14431508,451,0,1,3,121630127,3875,3838,0,0,0,3838,0
10086,2,167772161,167772167,113850,121364100,252,911000000,2.53E+11,3,1931,13538,14431508,451,0,1,1,4139,210327036,0,2601,0,0,2601,0
10086,2,167772161,167772167,113850,121364100,252,911000000,2.53E+11,3,1931,13538,14431508,451,0,1,1,3719,1156,0,0,0,0,0,0
10086,2,167772161,167772167,113850,121364100,252,911000000,2.53E+11,3,1931,13538,14431508,451,0,1,2,3413,3539,0,0,0,0,0,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,4,3539,3413,0,0,0,0,0,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,2,3444,1242,0,0,0,0,0,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,4,3539,3199,0,0,0,0,0,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,3,3413,3539,0,0,0,0,0,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,2,3343,3539,0,0,0,0,0,0
9966,2,167772161,167772167,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,1,2,3719,1172,0,0,0,0,0,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,4,3539,3199,0,0,0,0,0,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,1,3649,1402,0,0,0,0,0,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,4,3539,3413,0,0,0,0,0,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,2,3649,1242,0,0,0,0,0,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,3,4253,307807519,0,7259,0,0,7259,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,3,3413,3539,0,0,0,0,0,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,2,4179,233262498,0,2600,0,0,2600,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,1,3669,1402,0,0,0,0,0,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,1,541069997,2502,9860,0,0,0,9860,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,2,3649,1242,0,0,0,0,0,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,3,233265711,3959,2600,0,0,0,2600,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,1,3669,1402,0,0,0,0,0,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,2,3413,3539,0,0,0,0,0,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,1,3649,1402,0,0,0,0,0,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,3,4253,307807519,0,7259,0,0,7259,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,3,3199,3539,0,0,0,0,0,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,1,3759,1402,0,0,0,0,0,0
10086,2,167772161,167772167,113850,121364100,252,911000000,2.53E+11,3,1931,13538,14431508,451,0,1,2,3649,1242,0,0,0,0,0,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,1,4013,107232474,0,3838,0,0,3838,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,2,3669,1492,0,0,0,0,0,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,1,3546,1402,0,0,0,0,0,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,2,3649,1242,0,0,0,0,0,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,2,3444,1242,0,0,0,0,0,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,3,3833,107235887,0,3838,0,0,3838,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,1,3759,1402,0,0,0,0,0,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,2,3413,3539,0,0,0,0,0,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,4,3959,233265711,0,2600,0,0,2600,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,4,307807519,4253,7259,0,0,0,7259,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,3,107234821,3833,3838,0,0,0,3838,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,3,233264669,3852,2600,0,0,0,2600,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,4,3539,3413,0,0,0,0,0,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,2,3759,1402,0,0,0,0,0,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,1,4139,200572874,0,3421,0,0,3421,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,4,307807519,4253,7259,0,0,0,7259,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,1,3719,1156,0,0,0,0,0,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,2,3719,1242,0,0,0,0,0,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,4,3852,233265711,0,2600,0,0,2600,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,2,3649,1242,0,0,0,0,0,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,4,3539,3413,0,0,0,0,0,0
10056,2,167772161,167772167,100312,106932592,222,908000000,2.23E+11,4,1931,13308,14186328,443,0,1,3,3539,3413,0,0,0,0,0,0
